Open,Close,High,Low,Volume,Date
110.16,110.43,110.51,109.5,1,300,768.00,06/18/18
111.09,111.26,111.75,110.62,934,098.00,06/15/18
110.47,111.38,111.64,110.35,543,120.00,06/14/18
110.78,110.49,111.7,110.18,1,179,318.00,06/13/18
110,110.91,111.25,109.98,469,964.00,06/12/18
110.07,109.98,110.33,109.66,993,216.00,06/11/18
109.53,110.11,110.44,109.25,392,351.00,06/08/18
110.6,109.76,110.92,109.06,510,705.00,06/07/18
109.18,110.52,110.73,109.15,466,605.00,06/06/18
109.07,109.16,109.95,108.49,740,769.00,06/05/18
109.96,109.13,109.96,107.64,781,292.00,06/04/18
109.13,109.84,110.1,108.55,611,610.00,06/01/18
108.8,108.45,109.28,107.71,1,046,253.00,05/31/18
107.26,108.51,108.84,107.26,1,168,450.00,05/30/18
106.8,107.08,107.62,105.88,993,233.00,05/29/18
107.51,107.56,107.77,107.26,792,603.00,05/25/18
107.25,107.34,107.72,106.79,671,412.00,05/24/18
106.1,107.25,107.61,106.1,519,534.00,05/23/18
106.5,106.72,107.39,106.21,798,298.00,05/22/18
108.13,106.38,108.42,105.95,889,312.00,05/21/18
107.61,107.8,108.13,107.25,1,571,439.00,05/18/18
107.48,107.59,107.72,106.84,878,811.00,05/17/18
106.6,107.53,107.97,106.45,483,848.00,05/16/18
106.82,106.58,106.96,106.23,816,297.00,05/15/18
106.89,107.68,108.48,106.87,883,256.00,05/14/18
103.73,106.58,106.92,103.73,1,571,057.00,05/11/18
103.87,103.73,104.91,103.43,609,828.00,05/10/18
102.61,103.79,104.24,102.03,667,700.00,05/09/18
102.83,102.41,103.13,101.73,933,416.00,05/08/18
102.51,103,103.32,102.51,922,557.00,05/07/18
101,102.35,102.92,101,1,076,469.00,05/04/18
102.25,101.28,103.05,100.45,903,718.00,05/03/18
103.07,102.68,103.89,102.56,764,002.00,05/02/18
103.5,104.05,104.1,102.56,825,838.00,05/01/18
105.57,103.65,106,103.53,877,880.00,04/30/18
105.3,105.61,105.78,104.6,414,930.00,04/27/18
103.7,105.3,105.92,103.56,643,602.00,04/26/18
103.29,103.26,103.96,102.35,601,354.00,04/25/18
105.08,103.27,105.16,102.71,578,558.00,04/24/18
104.97,104.79,105.65,104.2,675,933.00,04/23/18
105.74,104.96,106.09,104.69,621,032.00,04/20/18
107.5,105.89,107.65,105.52,515,015.00,04/19/18
107.32,107.35,108.05,107.1,397,444.00,04/18/18
105.65,107.28,107.72,105.65,656,821.00,04/17/18
106.56,105.24,106.8,105.12,575,813.00,04/16/18
107.19,105.96,107.19,105.39,823,153.00,04/13/18
106.44,106.72,107.33,106,730,045.00,04/12/18
104.74,105.33,106.79,104.71,684,840.00,04/11/18
104.11,105.7,106.05,103.61,1,022,329.00,04/10/18
102.53,102.87,104.58,102.04,1,145,378.00,04/09/18
102.65,101.03,103.55,100.23,969,995.00,04/06/18
106.62,104.17,106.62,103.86,753,004.00,04/05/18
101.34,105.89,106.215,101.34,1,133,842.00,04/04/18
103.3,102.9,103.32,100.97,920,287.00,04/03/18
106.73,102.52,106.73,101.47,1,009,514.00,04/02/18
106.22,106.74,107.9,105.68,929,590.00,03/29/18
105.96,105.98,106.84,104.57,854,595.00,03/28/18
108.77,105.12,108.77,104.68,974,459.00,03/27/18
106.8,108.11,108.26,105.18,835,679.00,03/26/18
108.01,105.29,108.51,105.29,966,911.00,03/23/18
110.23,108.13,110.68,108.05,937,362.00,03/22/18
110.4,110.67,111.47,110.21,438,515.00,03/21/18
110.3,110.54,111.08,109.92,781,445.00,03/20/18
112,110.48,112.62,109.44,1,047,173.00,03/19/18
112.67,112.74,113.56,112.61,917,016.00,03/16/18
114.27,112.67,114.35,112.28,530,031.00,03/15/18
114.11,113.78,114.65,113.29,618,456.00,03/14/18
114.5,113.92,115.6,113.6,563,090.00,03/13/18
114.44,114.73,115,113.82,825,652.00,03/12/18
113.01,114.36,114.46,112.79,1,082,644.00,03/09/18
111.8,112.62,112.7,111.37,731,401.00,03/08/18
110.13,111.8,111.86,110.08,954,845.00,03/07/18
111.56,111.12,111.56,109.99,923,740.00,03/06/18
109.19,110.86,111.15,109.11,1,740,898.00,03/05/18
105.87,109.65,109.88,105.42,1,392,839.00,03/02/18
108.1,107.04,108.69,106.12,2,412,780.00,03/01/18
110,108.08,110.25,108.05,952,049.00,02/28/18
111.32,110.1,111.93,110.06,685,822.00,02/27/18
111.36,111.49,111.79,110.52,961,716.00,02/26/18
108.88,110.68,110.76,108.12,776,003.00,02/23/18
109.8,108.42,110.25,108.3,887,709.00,02/22/18
109.43,109.08,111.25,109.03,653,528.00,02/21/18
109.53,109.25,110.78,108.89,915,807.00,02/20/18
110.74,110.36,111.53,109.88,676,646.00,02/16/18
110.51,110.76,110.94,109.19,575,696.00,02/15/18
106.57,109.73,110.28,106.52,1,513,294.00,02/14/18
107.3,107.54,107.78,105.92,644,662.00,02/13/18
105.83,107.35,108.4,105.81,1,126,077.00,02/12/18
105.41,105.67,106.59,101.03,2,748,017.00,02/09/18
109.89,104.86,110.05,104.76,1,525,081.00,02/08/18
108.96,109.41,110.87,108.79,946,400.00,02/07/18
105.67,109.36,109.64,105.32,2,245,210.00,02/06/18
111.05,107.18,112.48,107.18,2,028,098.00,02/05/18
113.01,112.14,113.98,111.95,1,361,582.00,02/02/18
113.75,113.98,114.74,113.31,1,045,852.00,02/01/18
116.32,114.08,117.05,113.7,1,396,753.00,01/31/18
116.43,116.27,117.48,115.83,1,791,507.00,01/30/18
117.99,118.5,119.29,117.91,756,575.00,01/29/18
116.98,118.04,118.4,116.98,1,049,341.00,01/26/18
116.31,116.63,117,115.57,738,826.00,01/25/18
117.03,115.9,117.33,114.86,745,671.00,01/24/18
115.5,116.81,117.42,115.42,1,283,783.00,01/23/18
112.91,115.52,115.56,112.82,1,163,628.00,01/22/18
111.45,112,112.14,111.28,737,115.00,01/19/18
111.39,111.27,111.52,110.21,412,694.00,01/18/18
111.42,111.41,111.92,110.62,637,018.00,01/17/18
112.31,110.6,113.29,110.37,1,353,928.00,01/16/18
111.5,111.98,112.23,111.01,601,392.00,01/12/18
111.28,111.23,111.52,110.3,560,476.00,01/11/18
110.24,110.91,111.04,109.14,527,045.00,01/10/18
108.63,110.41,110.83,108.61,1,244,870.00,01/09/18
110.04,108.37,110.15,107.58,1,059,869.00,01/08/18
110.25,109.83,110.48,109.19,534,165.00,01/05/18
111.19,109.97,111.37,109.47,868,017.00,01/04/18
109.5,110.88,111.21,109.15,1,207,423.00,01/03/18
107.49,109.34,109.44,106.68,990,681.00,01/02/18
107.58,106.77,108.25,106.68,578,756.00,12/29/17
107.65,107.79,108.12,107,259,103.00,12/28/17
107.5,107.59,108.16,107.37,478,096.00,12/27/17
106.8,107.44,107.52,106.66,337,986.00,12/26/17
106.47,106.94,107.28,106.11,294,093.00,12/22/17
106.33,106.8,107.23,106.33,408,735.00,12/21/17
106.2,106.66,107,106.2,412,010.00,12/20/17
106.23,106.11,106.94,105.91,406,768.00,12/19/17
107.29,106.36,107.38,106.25,595,821.00,12/18/17
105.61,106.6,106.65,104.9,1,042,591.00,12/15/17
106.73,105.17,107.2,104.85,1,107,848.00,12/14/17
105.63,106.72,107.28,105.63,1,065,753.00,12/13/17
106.07,105.76,106.25,105.3,555,970.00,12/12/17
107.49,106.23,107.49,105.78,800,647.00,12/11/17
104.56,106.07,106.5,104.56,879,745.00,12/08/17
103,104.05,104.4,102.48,700,082.00,12/07/17
103.03,102.58,103.68,101.48,820,450.00,12/06/17
103.98,103.33,105,103.16,517,125.00,12/05/17
106.6,104.03,107,103.77,724,560.00,12/04/17
105.36,105.7,106.33,103.37,943,534.00,12/01/17
103.87,105.25333,105.40333,103.87,1,048,503.00,11/30/17
103.77,103.75667,104.9,103.15,786,114.00,11/29/17
103.35667,103.77,103.93333,102.79667,989,337.00,11/28/17
104.25333,103.48333,104.61667,103.3,1,022,238.00,11/27/17
104.31667,104.21,104.54,103.98,399,585.00,11/24/17
103.98,104.17333,104.27333,103.68667,540,774.00,11/22/17
103.39667,103.57,103.81667,103.13333,947,682.00,11/21/17
103.77667,102.77667,103.93333,102.64,661,140.00,11/20/17
103.60333,103.73667,103.95,103.03667,943,914.00,11/17/17
102.84667,103.60333,103.77333,102.26667,1,015,008.00,11/16/17
101,102.08333,102.61,100.68333,1,582,023.00,11/15/17
103.30667,101.68333,103.30667,100.68333,1,777,872.00,11/14/17
103.93,103.36,103.93,103.03333,739,977.00,11/13/17
103.66667,104.06,104.22,102.88667,1,211,904.00,11/10/17
103.66667,103.68,103.94667,102.63333,989,937.00,11/09/17
105.13333,104.26667,105.56667,103.95,618,774.00,11/08/17
105.63667,104.67333,105.63667,104.3,855,288.00,11/07/17
105.98333,105.19667,106.16667,105.15,849,231.00,11/06/17
103.84333,105.62333,105.74,103.84333,1,161,240.00,11/03/17
104.22333,104.02,104.92,103.56,975,987.00,11/02/17
105.46,104.06333,105.56667,103.85,1,153,815.00,11/01/17
105.66667,104.72667,106.19333,104.31667,933,348.00,10/31/17
105.54667,105.55333,106.58333,104.80333,1,233,468.00,10/30/17
104.6,105.37333,105.60333,103.77667,1,228,047.00,10/27/17
104.83333,104.66,105.76333,104.02333,2,286,957.00,10/26/17
108.39,107.15,108.52333,106.45,1,215,423.00,10/25/17
109.3,108.39,109.3,107.29667,1,048,473.00,10/24/17
110.36667,109.24667,110.64333,109.14,916,434.00,10/23/17
111.17,110.6,111.17667,109.83333,852,720.00,10/20/17
111.66667,111.70333,112.36333,110.85333,730,815.00,10/19/17
113.05667,111.99,113.44333,111.84,656,283.00,10/18/17
112.32667,112.70667,113.12,112.16333,649,230.00,10/17/17
112.15667,112.28,113.88333,111.86667,1,406,886.00,10/16/17
112.75667,112.12667,112.83667,111.85667,857,556.00,10/13/17
112.89667,112.37667,113.12667,111.96333,538,989.00,10/12/17
113.19667,112.96333,113.19667,112.54,324,951.00,10/11/17
113.05667,113.19667,113.54,112.64,406,092.00,10/10/17
113.59333,113.16,113.75667,112.92333,518,640.00,10/09/17
113.44,113.49333,114.13333,112.94667,540,975.00,10/06/17
113.49,113.61667,113.93,112.89667,675,423.00,10/05/17
113,113.49333,113.61667,112.50667,1,050,312.00,10/04/17
113.00667,112.61667,113.13333,111.53333,791,970.00,10/03/17
111.79,112.88,112.93333,111.37333,1,552,875.00,10/02/17
110.46,111.19667,111.30667,109.70667,980,427.00,09/29/17
109.99333,110.18333,110.62333,109.26667,936,075.00,09/28/17
109.44333,110.03,110.43333,109.44333,710,253.00,09/27/17
110.75667,109.40333,110.91333,109.25,737,949.00,09/26/17
109.83,110.46667,111.05667,109.83,867,291.00,09/25/17
110.03667,109.98,110.17,109.28,769,587.00,09/22/17
110.91333,110.42333,111.19,110.22667,381,207.00,09/21/17
110.21,110.91667,111.25,109.93667,751,080.00,09/20/17
110.66667,109.98667,110.82667,109.74667,330,510.00,09/19/17
110.85667,110.72333,111.36333,110.30667,669,627.00,09/18/17
110.66667,110.60667,111.28333,110.11667,815,319.00,09/15/17
111.2,110.68667,111.61333,110.05,1,377,651.00,09/14/17
111.33667,111.34333,111.73,111.00667,447,528.00,09/13/17
111.11667,111.71667,111.76,110.62667,708,345.00,09/12/17
112.15667,111.47,112.18,110.80667,944,202.00,09/11/17
111.92667,111.36667,112.19333,111.09333,585,612.00,09/08/17
111,111.74333,112.11667,110.35,513,375.00,09/07/17
111.53,111.44667,112.02,110.60333,862,797.00,09/06/17
111.63,111.01333,112.08333,109.87333,1,130,685.00,09/05/17
111.05,111.94667,112.22667,110.5,1,079,922.00,09/01/17
108.3,111.11667,111.22333,108.3,1,755,294.00,08/31/17
106.06333,108.10667,108.53333,105.76667,1,317,096.00,08/30/17
104.57333,105.94,106.13,104.50667,730,131.00,08/29/17
104.66667,105.63,105.96333,104.61667,1,032,237.00,08/28/17
104.64,103.68333,104.92,103.5,738,177.00,08/25/17
103.27,104.29,104.50333,102.92,731,907.00,08/24/17
103.16,103.05333,103.61667,102.89,496,395.00,08/23/17
102.13,103.50667,103.68667,101.96333,866,535.00,08/22/17
101.08667,101.56,101.94,100.88667,636,189.00,08/21/17
101.33,101.35333,102.10333,100.93667,936,039.00,08/18/17
103.45333,101.60333,103.74333,101.57,1,001,487.00,08/17/17
103.64,103.36,104.06667,103.09667,575,085.00,08/16/17
103.33333,103.10333,103.77667,102.89333,570,891.00,08/15/17
102.75,103.19333,103.41333,102.75,576,210.00,08/14/17
101.55333,102.13667,102.56,101.37333,1,044,234.00,08/11/17
104.00667,101.48333,104.00667,101.37333,1,552,953.00,08/10/17
103.82333,104.43333,105.04,103.77667,762,723.00,08/09/17
105.55333,104.76333,106.06333,104.45,578,667.00,08/08/17
105.21,105.75667,105.94333,104.82333,500,022.00,08/07/17
105.36333,105.19333,105.36333,104.27,667,335.00,08/04/17
105.92333,104.85,105.97,104.67667,984,315.00,08/03/17
105.64,105.68,105.95,104.46667,622,929.00,08/02/17
106.79667,105.25667,106.79667,104.85333,849,603.00,08/01/17
107.15333,106.36333,107.51,106.28333,669,201.00,07/31/17
106.11,107.27333,107.53,105.96667,629,538.00,07/28/17
109.59,106.59667,109.62,105.80667,1,704,663.00,07/27/17
108.19667,108.63333,108.87333,107.72667,649,044.00,07/26/17
109.94333,107.93667,109.94333,107.61,1,421,907.00,07/25/17
108.33,109.11333,109.18,107.73,793,443.00,07/24/17
107.38,108.29333,108.43,107.38,1,075,833.00,07/21/17
106.98667,107.64,108.19667,106.81,1,114,632.00,07/20/17
106.33333,106.54333,107.33333,106.21667,984,822.00,07/19/17
105.01667,105.04667,105.09333,104.22667,747,486.00,07/18/17
105.69667,105.02667,106.15333,104.97667,746,496.00,07/17/17
105.60333,105.47,106.08667,105.23667,681,954.00,07/14/17
104.90667,105.47,106.04333,103.52333,2,080,881.00,07/13/17
104.86333,104.67,104.86333,104.17333,985,566.00,07/12/17
103.44333,104.00333,104.2,103.16,1,041,411.00,07/11/17
104.31667,103.31333,104.32667,102.84333,624,009.00,07/10/17
104.31,104.15333,104.51333,103.60667,780,951.00,07/07/17
104.34333,103.48333,104.81667,103,1,054,407.00,07/06/17
104.07667,105.09667,105.39333,103.47,1,385,439.00,07/05/17
103.96333,103.65,104.52667,103.37333,401,118.00,07/03/17
104.4,103.36,104.4,103.12333,608,967.00,06/30/17
105.66667,104.11667,105.66667,102.92333,1,000,290.00,06/29/17
104.04,105.62667,105.87333,103.49333,1,109,847.00,06/28/17
106.29,103.63,106.49667,103.50333,1,695,252.00,06/27/17
107.13,106.57333,107.28667,105.88667,1,214,607.00,06/26/17
106.60333,106.91333,107.09,105.37333,2,078,817.00,06/23/17
106.01333,106.70333,107.80667,105.68667,2,611,236.00,06/22/17
102.11,105.36667,105.44333,101.9,3,982,518.00,06/21/17
100.14333,101.19667,102.695,99.93667,3,167,154.00,06/20/17
98.24,99.93,100.31333,97.91,941,358.00,06/19/17
97.75333,97.57667,97.91,96.89333,680,322.00,06/16/17
98.27,97.93333,98.29333,97.06667,1,387,260.00,06/15/17
98.39,98.69667,99.33333,97.98333,1,095,171.00,06/14/17
98.11,98.14333,98.24667,97.44667,883,197.00,06/13/17
97.55,97.74333,98.61667,97.02,966,903.00,06/12/17
98.31333,98.03667,99.51667,97.57,1,120,866.00,06/09/17
97.60667,98.25,98.53,97.50667,506,013.00,06/08/17
97.75,97.66,98.10333,97.18333,411,633.00,06/07/17
97.69,97.6,98.32333,97.42,331,863.00,06/06/17
99,98.05,99.01667,97.26,675,609.00,06/05/17
97.33333,98.59667,98.88,97.23667,976,491.00,06/02/17
95.5,96.96333,97.15,95.46333,1,047,063.00,06/01/17
95,95.25,95.40667,94.22333,982,953.00,05/31/17
96,94.76667,96.15667,94.56667,782,196.00,05/30/17
96.57667,96.07333,97.01333,96.02667,494,040.00,05/26/17
97.66667,96.84,97.66667,96.83,608,442.00,05/25/17
96.99,97.05333,97.25,96.11667,580,668.00,05/24/17
97.16667,96.98667,97.2,96.56,645,870.00,05/23/17
96.84,97.10667,97.15667,96.29,629,130.00,05/22/17
97.74,96.81667,98.24,96.71,552,891.00,05/19/17
96.34,97.42333,97.83667,96.34,650,247.00,05/18/17
97.4,96.19667,97.67667,96.13333,986,184.00,05/17/17
98.17667,98.43333,98.54333,97.79667,451,137.00,05/16/17
97.73333,98.04,98.25,97.53667,405,918.00,05/15/17
97.18667,97.62333,97.94667,96.90333,449,568.00,05/12/17
97.1,97.19,97.39333,96.16,1,056,918.00,05/11/17
97.57667,97.29667,97.57667,96.38,592,386.00,05/10/17
97.07,97.65,97.71333,96.67333,667,137.00,05/09/17
98.19,96.48333,98.57,96.28333,1,122,663.00,05/08/17
99.41667,98.62333,99.53667,98.13667,518,850.00,05/05/17
99.09333,99.48333,99.65667,98.84333,749,181.00,05/04/17
99.09,98.78,99.17,98.38667,367,920.00,05/03/17
100,99.42333,100.26333,98.92333,583,032.00,05/02/17
99.24,99.79333,99.99,99.11,474,918.00,05/01/17
98.80667,99.21333,99.43667,98.56667,487,941.00,04/28/17
98.66667,98.84,99.27,98.15333,541,719.00,04/27/17
98.37,98.8,99.07333,98.27,645,150.00,04/26/17
98.05,98.51667,98.98667,97.97333,936,009.00,04/25/17
96.88,97.24667,97.46667,96.62667,831,537.00,04/24/17
96.96667,95.83,96.96667,95.54667,868,125.00,04/21/17
96.66667,96.78,97.01,95.83333,565,848.00,04/20/17
96.20333,96.28333,96.87333,95.89333,479,622.00,04/19/17
96.54333,95.89,96.68667,95.30333,624,471.00,04/18/17
96.66667,96.86,97.02667,96.25667,368,148.00,04/17/17
96,96.86333,97.24333,96,741,579.00,04/13/17
96.44,96.21667,96.67333,95.79,387,219.00,04/12/17
96.30667,96.12333,96.72667,95.28667,575,160.00,04/11/17
96.83,96.46333,97.43,96.40333,380,118.00,04/10/17
95.9,96.84,97.04667,95.76667,581,928.00,04/07/17
95.89667,96.07333,96.34333,95.43333,511,455.00,04/06/17
97.17667,95.80667,97.69,95.52667,656,196.00,04/05/17
96.64333,97.13333,97.49,96.64333,485,223.00,04/04/17
98.00667,96.99333,98.52667,96.94,693,528.00,04/03/17
97.79667,97.75667,98.10667,97.42667,451,206.00,03/31/17
98.46333,97.79667,98.53,97.39,399,636.00,03/30/17
97.94667,98.14,98.86667,97.8,695,892.00,03/29/17
98.12,97.33667,98.23667,96.93667,587,169.00,03/28/17
95.55667,97.71333,97.94333,95.55667,924,177.00,03/27/17
96.26667,96.68667,97.05,96.15333,832,770.00,03/24/17
96.35,96.33,97.33333,96.11333,474,129.00,03/23/17
96.41,96.64,96.78167,95.84667,1,140,912.00,03/22/17
99.24667,96.12333,99.25,96.02,2,103,372.00,03/21/17
98.31667,98.86,99.19667,98.27,667,881.00,03/20/17
97.91667,98.42667,99,97.85667,1,250,352.00,03/17/17
100.68333,99.53,100.68333,99.05333,1,121,889.00,03/16/17
99.55,100.81333,101.20667,99.51,887,187.00,03/15/17
99.75,99.33333,100,99.16667,766,197.00,03/14/17
100.40667,100.20333,100.40667,99.43667,637,020.00,03/13/17
100.25,100.2,100.30667,98.9,1,139,661.00,03/10/17
98.96667,99.57667,99.96667,98.61333,561,309.00,03/09/17
98.14,99.21667,100.05333,98.14,982,572.00,03/08/17
98.80667,98.34333,99.24,98,1,458,780.00,03/07/17
100.28333,99.94333,100.43667,99.32167,880,683.00,03/06/17
99.52,100.83,100.9,99.52,803,814.00,03/03/17
100.52,99.93,101.22667,99.71667,987,519.00,03/02/17
100.3,100.31333,100.71,99.33667,1,346,844.00,03/01/17
98.97,99.07667,99.94667,98.47,1,672,323.00,02/28/17
96.47,99.42333,99.49667,96.46,2,164,416.00,02/27/17
95.61333,96.63333,96.7,95.61333,1,362,606.00,02/24/17
96.91667,96.44,96.96667,95.38667,932,226.00,02/23/17
97.69333,96.77,97.71667,96.65333,766,293.00,02/22/17
98.33667,97.6,98.41667,97.27333,769,860.00,02/21/17
97.33,98.11667,98.16,97.2,768,177.00,02/17/17
98.33333,97.66,98.93667,96.67,1,408,365.00,02/16/17
96.29,98.31667,98.5,96.29,1,411,803.00,02/15/17
95.46,96.6,96.66667,95.16667,1,082,196.00,02/14/17
95.00667,95.43333,95.67,94.955,603,759.00,02/13/17
94.82667,94.79,95.29333,94.54,633,609.00,02/10/17
94.2,94.85333,95.1,93.76333,801,033.00,02/09/17
93.33333,93.90667,94.14667,92.79,872,283.00,02/08/17
94.73333,94.13667,94.81667,93.62667,865,341.00,02/07/17
94.36333,94.51333,94.54667,93.7,908,820.00,02/06/17
94,94.35,94.40333,93.18,830,340.00,02/03/17
92.88667,93.29333,93.70333,92.53,1,295,571.00,02/02/17
92.78333,93.47333,93.63,92.47667,1,176,852.00,02/01/17
89.26667,92.69,92.80667,89.25333,1,995,054.00,01/31/17
90.93,90.13,91.32333,89.55,835,539.00,01/30/17
90.86,91.36,91.50667,90.69,680,064.00,01/27/17
91.35,90.56667,91.75167,90.42333,759,597.00,01/26/17
90.56667,90.89333,91.18,90.23333,1,006,500.00,01/25/17
90.06,90.00333,90.66667,88.97,934,629.00,01/24/17
91.21333,90.28333,91.47333,89.97667,775,692.00,01/23/17
91.47,91.14,92.15,90.89667,913,680.00,01/20/17
92.27,91.49333,92.33,91.1,543,996.00,01/19/17
91.67,92.27,92.36667,91.54667,933,030.00,01/18/17
92.34,91.50667,92.42667,91.22667,1,637,379.00,01/17/17
92.78333,93.33667,94.21667,92.78333,1,151,430.00,01/13/17
91.93333,92.97667,93.44333,91.55,1,527,567.00,01/12/17
95.54667,92.64667,95.55667,91.69333,3,629,022.00,01/11/17
95.45,95.5,95.72333,94.16,1,179,018.00,01/10/17
94.05333,94.76,95,93.41333,1,328,271.00,01/09/17
93.28,93.42,93.81667,92.84667,1,238,094.00,01/06/17
92.84333,92.7,93.14333,91.94333,791,883.00,01/05/17
90.20667,92.41,92.90667,90.20667,1,609,857.00,01/04/17
89.12,90.08,90.20667,88.92333,984,672.00,01/03/17
89.33333,88.46,89.33333,87.97667,911,949.00,12/30/16
89.33333,89.03667,89.69333,88.66667,485,127.00,12/29/16
90.40333,89.36,90.53667,89.18333,583,995.00,12/28/16
90.95,90.42,92.04333,90.40667,509,304.00,12/27/16
88.98667,90.77333,90.93667,88.77667,907,998.00,12/23/16
89.28333,88.9,89.37667,88.46333,653,229.00,12/22/16
90.39,89.28333,90.46333,89.03,737,541.00,12/21/16
89.82333,90.30667,90.56,89.82333,779,283.00,12/20/16
90.66667,89.59667,91.52333,89.44667,999,288.00,12/19/16
90.87,90.80667,91.83333,90.51,1,451,919.00,12/16/16
89.95667,90.64667,90.82333,89.66667,735,180.00,12/15/16
89.6,89.80667,90.36667,89.12667,695,823.00,12/14/16
89.82667,89.68333,90.55,89.52333,914,925.00,12/13/16
89.36667,89.17667,89.66667,88.59,967,080.00,12/12/16
90.59,89.89,91.79333,89.50667,1,657,626.00,12/09/16
88.38667,89.50667,89.63333,87.24333,1,896,525.00,12/08/16
89.49,88.76,90.05667,87.25,3,230,772.00,12/07/16
91.11,91.44667,91.61333,90.2,773,238.00,12/06/16
90.86667,90.64333,91.77,90.15667,1,007,352.00,12/05/16
89.59667,90.15333,90.92333,89.21,1,604,226.00,12/02/16
91.77,89.83,91.80333,89.55333,1,727,886.00,12/01/16
93.97333,91.35667,93.97333,91.3,1,475,355.00,11/30/16
93.15,93.43667,94.22,92.67,709,161.00,11/29/16
94.8,93.33,94.8,93.17333,899,010.00,11/28/16
95,94.82,95.19333,93.76667,518,205.00,11/25/16
91.66667,94.58,94.69,91.42667,1,671,423.00,11/23/16
96.06667,93.78667,96.06667,93.01,1,565,997.00,11/22/16
95.32667,95.57,95.73333,94.82333,785,637.00,11/21/16
96.27,94.90667,96.48667,94.58667,1,476,612.00,11/18/16
95.83667,96.17333,96.34,94.58333,1,167,174.00,11/17/16
96.8,95.50333,97.23667,95.46,1,044,153.00,11/16/16
97.40667,97.11,97.52,95.79,1,330,824.00,11/15/16
96.57667,97.69667,97.78,95.4,2,036,310.00,11/14/16
95.96667,96,96.32667,94.25333,2,090,046.00,11/11/16
96.71,96.59333,98.09333,94.99667,3,734,115.00,11/10/16
94.50333,94.99667,96.33333,92.07,8,455,956.00,11/09/16
86.34,87.20667,88.31333,86.09333,1,413,996.00,11/08/16
85.49333,87.05667,87.34,85.24667,1,711,356.00,11/07/16
82.33,83.9,84.83,82.29,1,653,963.00,11/04/16
84.93,82.29,85.39667,82.24667,2,575,851.00,11/03/16
86.11667,84.77667,86.23,84.76667,1,146,510.00,11/02/16
85.76333,86.36333,86.68333,84.89,1,399,143.00,11/01/16
86.85,85.56,86.99333,85.48333,1,390,215.00,10/31/16
87.97333,86.83,87.97333,85.83,2,139,246.00,10/28/16
89.35,88.49,90.095,88.38333,1,243,452.00,10/27/16
88.88333,88.43667,89.58,87.86,919,950.00,10/26/16
89.19,88.39333,89.29667,88.16,661,977.00,10/25/16
89.17333,88.80333,89.75333,88.66667,873,456.00,10/24/16
90.01667,89.25667,90.01667,89,544,809.00,10/21/16
89.08,90.01333,90.39,89.00333,1,101,516.00,10/20/16
90.03667,89.16,90.03667,89.07,916,320.00,10/19/16
89.81667,89.81,90.37667,89.46,1,087,158.00,10/18/16
88.52667,88.57333,89.30333,87.52333,1,209,996.00,10/17/16
91.37,88.69333,91.37,88.62667,1,089,714.00,10/14/16
89.33333,90.37,90.97,89.20333,1,429,296.00,10/13/16
92.18333,90.04333,92.69,89.93667,1,869,093.00,10/12/16
94.51667,92.33333,94.81,91.66667,2,164,407.00,10/11/16
95.67333,96.02333,96.46667,95.67333,665,214.00,10/10/16
94.77333,94.7,95.12333,93.79333,789,243.00,10/07/16
95.83333,94.72,95.98333,94.57,1,289,865.00,10/06/16
96.52,96.93333,97.51333,96.08667,863,649.00,10/05/16
96.45,96.08667,97.08333,95.63,702,387.00,10/04/16
96.50333,96.66667,96.66667,95.14,1,599,594.00,10/03/16
95.24667,96.48667,96.83333,94.58333,2,047,914.00,09/30/16
98.13,95.29,98.41,95.06667,1,289,937.00,09/29/16
99.11,98.36,99.48333,97.61667,631,692.00,09/28/16
97.36667,99.16,99.2,97.36667,831,429.00,09/27/16
98.72667,98.17667,99.02333,97.81667,1,122,234.00,09/26/16
100.02667,99.39333,100.58333,99.37333,644,448.00,09/23/16
99.92333,100.02667,100.09333,98.81667,864,825.00,09/22/16
98.75,99.17667,99.46667,97.14333,1,561,746.00,09/21/16
98.14,98.56667,98.99667,97.71,1,138,125.00,09/20/16
97.61333,97.17333,98.29333,96.86667,1,105,506.00,09/19/16
96.31667,97.21,97.41667,95.9,788,898.00,09/16/16
95.20667,96.71667,96.96667,94.74667,987,735.00,09/15/16
94.66667,95.31,96.47333,94.64,1,123,383.00,09/14/16
94.92,94.20667,95,93.19667,1,020,774.00,09/13/16
92.33333,95.70333,95.92,92.23667,1,037,250.00,09/12/16
95.15333,92.87667,95.26333,92.87667,1,293,342.00,09/09/16
95.54667,96.01,96.2,94.66667,567,390.00,09/08/16
94.69667,95.36667,95.7,94.56333,565,716.00,09/07/16
93.68667,94.69667,95.15667,93.60667,1,080,489.00,09/06/16
93.83333,93.53667,94.26667,93.17,878,691.00,09/02/16
93.54,93.81333,94.07667,92.92,535,194.00,09/01/16
94.13,93.63,94.37333,93.26,642,981.00,08/31/16
94.49,94.43,95.22667,94.05,745,617.00,08/30/16
95.33333,94.62333,95.43667,94.05333,971,073.00,08/29/16
94.3,95.04667,95.89333,94.18333,1,441,593.00,08/26/16
95.46333,94.29,96.33333,92.99,1,991,739.00,08/25/16
98.96333,95.41,99.71667,95.12,2,755,752.00,08/24/16
99.26,98.72667,99.35667,98.49333,601,968.00,08/23/16
97.43333,98.67,98.88667,97.33667,784,914.00,08/22/16
96.62,96.77,97.28333,96.39667,376,002.00,08/19/16
